"meeting_key","session_key","stint_number","driver_number","lap_start","lap_end","compound","tyre_age_at_start"
1140,9222,1,27,1,1,"TEST_UNKNOWN",0
1140,9222,1,34,1,1,"MEDIUM",0
1140,9222,1,81,1,1,"HARD",0
1140,9222,1,2,1,2,"SOFT",5
1140,9222,1,10,1,2,"HARD",0
1140,9222,1,14,1,2,"MEDIUM",5
1140,9222,1,23,1,2,"SOFT",0
1140,9222,1,24,1,2,"MEDIUM",0
1140,9222,1,1,1,3,"MEDIUM",0
1140,9222,1,22,1,3,"SOFT",0
1140,9222,1,44,1,3,"MEDIUM",16
1140,9222,1,4,1,4,"MEDIUM",5
1140,9222,1,31,1,4,"HARD",7
1140,9222,1,55,1,4,"MEDIUM",0
1140,9222,1,16,1,5,"MEDIUM",8
1140,9222,1,21,1,6,"MEDIUM",0
1140,9222,1,63,1,6,"HARD",0
1140,9222,1,20,1,7,"MEDIUM",0
1140,9222,1,77,1,9,"MEDIUM",8
1140,9222,2,34,2,2,"UNKNOWN",0
1140,9222,2,81,2,2,"HARD",1
1140,9222,2,27,2,8,"TEST_UNKNOWN",1
1140,9222,2,2,3,3,"SOFT",12
1140,9222,3,34,3,3,"MEDIUM",0
1140,9222,3,81,3,3,"HARD",2
1140,9222,2,23,3,4,"SOFT",2
1140,9222,2,24,3,4,"MEDIUM",2
1140,9222,2,14,3,7,"MEDIUM",0
1140,9222,2,10,3,12,"MEDIUM",0
1140,9222,3,2,4,4,"SOFT",0
1140,9222,2,22,4,4,"SOFT",3
1140,9222,4,81,4,4,"HARD",3
1140,9222,4,34,4,7,"MEDIUM",2
1140,9222,2,44,4,8,"MEDIUM",0
1140,9222,2,1,4,9,"MEDIUM",3
1140,9222,4,2,5,5,"SOFT",14
1140,9222,2,4,5,5,"MEDIUM",9
1140,9222,5,81,5,5,"HARD",4
1140,9222,3,23,5,6,"UNKNOWN",0
1140,9222,3,24,5,7,"MEDIUM",0
1140,9222,2,31,5,7,"HARD",11
1140,9222,2,55,5,8,"MEDIUM",4
1140,9222,3,22,5,9,"SOFT",4
1140,9222,6,81,6,6,"HARD",5
1140,9222,2,16,6,8,"TEST_UNKNOWN",0
1140,9222,5,2,6,10,"MEDIUM",15
1140,9222,3,4,6,15,"HARD",0
1140,9222,4,23,7,8,"SOFT",0
1140,9222,7,81,7,8,"HARD",0
1140,9222,2,21,7,9,"MEDIUM",0
1140,9222,2,63,7,11,"HARD",6
1140,9222,3,31,8,8,"HARD",14
1140,9222,5,34,8,11,"MEDIUM",1
1140,9222,3,14,8,12,"UNKNOWN",0
1140,9222,4,24,8,12,"MEDIUM",3
1140,9222,2,20,8,14,"MEDIUM",0
1140,9222,5,23,9,9,"SOFT",0
1140,9222,8,81,9,10,"HARD",8
1140,9222,3,44,9,11,"MEDIUM",0
1140,9222,3,55,9,11,"TEST_UNKNOWN",0
1140,9222,4,31,9,12,"HARD",15
1140,9222,3,27,9,13,"TEST_UNKNOWN",0
1140,9222,3,16,9,17,"TEST_UNKNOWN",3
1140,9222,6,23,10,10,"SOFT",9
1140,9222,2,77,10,10,"MEDIUM",17
1140,9222,4,22,10,12,"SOFT",9
1140,9222,3,1,10,18,"MEDIUM",0
1140,9222,3,21,10,18,"MEDIUM",3
1140,9222,7,23,11,15,"SOFT",0
1140,9222,9,81,11,15,"HARD",10
1140,9222,6,2,11,17,"MEDIUM",0
1140,9222,3,77,11,20,"MEDIUM",0
1140,9222,4,44,12,14,"MEDIUM",0
1140,9222,6,34,12,16,"MEDIUM",6
1140,9222,3,63,12,16,"HARD",11
1140,9222,4,55,12,19,"TEST_UNKNOWN",3
1140,9222,3,10,13,13,"MEDIUM",0
1140,9222,5,24,13,13,"MEDIUM",8
1140,9222,5,22,13,15,"SOFT",12
1140,9222,5,31,13,15,"HARD",19
1140,9222,4,14,13,28,"MEDIUM",5
1140,9222,4,27,14,16,"TEST_UNKNOWN",5
1140,9222,6,24,14,20,"MEDIUM",0
1140,9222,4,10,14,21,"MEDIUM",0
1140,9222,5,44,15,17,"MEDIUM",0
1140,9222,3,20,15,21,"MEDIUM",0
1140,9222,6,22,16,18,"SOFT",15
1140,9222,6,31,16,19,"MEDIUM",11
1140,9222,8,23,16,22,"MEDIUM",0
1140,9222,4,4,16,25,"HARD",0
1140,9222,10,81,16,25,"TEST_UNKNOWN",0
1140,9222,5,27,17,19,"TEST_UNKNOWN",8
1140,9222,7,34,17,20,"MEDIUM",5
1140,9222,4,63,17,21,"HARD",16
1140,9222,4,16,18,20,"MEDIUM",0
1140,9222,6,44,18,20,"MEDIUM",3
1140,9222,7,2,18,24,"UNKNOWN",0
1140,9222,7,22,19,21,"SOFT",18
1140,9222,4,1,19,24,"MEDIUM",0
1140,9222,4,21,19,31,"MEDIUM",0
1140,9222,5,55,20,22,"MEDIUM",0
1140,9222,7,31,20,23,"HARD",22
1140,9222,6,27,20,26,"MEDIUM",0
1140,9222,7,24,21,21,"MEDIUM",0
1140,9222,4,77,21,21,"MEDIUM",10
1140,9222,7,44,21,23,"MEDIUM",0
1140,9222,8,34,21,24,"MEDIUM",11
1140,9222,5,16,21,29,"MEDIUM",0
1140,9222,5,10,22,22,"MEDIUM",8
1140,9222,8,22,22,24,"TEST_UNKNOWN",0
1140,9222,5,63,22,24,"MEDIUM",0
1140,9222,8,24,22,26,"MEDIUM",0
1140,9222,4,20,22,28,"MEDIUM",0
1140,9222,5,77,22,30,"MEDIUM",0
1140,9222,9,23,23,29,"MEDIUM",0
1140,9222,6,10,23,30,"MEDIUM",0
1140,9222,6,55,23,30,"MEDIUM",3
1140,9222,8,44,24,26,"MEDIUM",3
1140,9222,8,31,24,27,"MEDIUM",15
1140,9222,9,22,25,27,"TEST_UNKNOWN",0
1140,9222,5,1,25,31,"MEDIUM",6
1140,9222,8,2,25,31,"MEDIUM",0
1140,9222,6,63,25,34,"MEDIUM",3
1140,9222,9,34,25,35,"MEDIUM",9
1140,9222,11,81,26,26,"TEST_UNKNOWN",0
1140,9222,5,4,26,31,"MEDIUM",0
1140,9222,9,44,27,27,"MEDIUM",6
1140,9222,12,81,27,27,"TEST_UNKNOWN",11
1140,9222,9,24,27,33,"MEDIUM",0
1140,9222,7,27,27,33,"MEDIUM",0
1140,9222,13,81,28,28,"TEST_UNKNOWN",12
1140,9222,10,22,28,30,"TEST_UNKNOWN",6
1140,9222,9,31,28,34,"MEDIUM",0
1140,9222,10,44,28,43,"MEDIUM",7
1140,9222,5,20,29,29,"MEDIUM",7
1140,9222,14,81,29,33,"MEDIUM",0
1140,9222,5,14,29,44,"MEDIUM",5
1140,9222,6,20,30,30,"MEDIUM",8
1140,9222,6,16,30,32,"MEDIUM",0
1140,9222,10,23,30,36,"MEDIUM",0
1140,9222,7,10,31,31,"MEDIUM",8
1140,9222,7,20,31,31,"MEDIUM",9
1140,9222,6,77,31,31,"MEDIUM",0
1140,9222,11,22,31,33,"MEDIUM",0
1140,9222,7,55,31,40,"MEDIUM",0
1140,9222,6,1,32,36,"MEDIUM",0
1140,9222,6,4,32,36,"MEDIUM",0
1140,9222,9,2,32,38,"MEDIUM",0
1140,9222,7,77,32,40,"MEDIUM",0
1140,9222,8,10,32,43,"MEDIUM",9
1140,9222,8,20,32,43,"MEDIUM",0
1140,9222,5,21,32,43,"MEDIUM",0
1140,9222,7,16,33,33,"MEDIUM",0
1140,9222,10,24,34,34,"MEDIUM",0
1140,9222,12,22,34,36,"MEDIUM",0
1140,9222,15,81,34,38,"MEDIUM",5
1140,9222,8,27,34,40,"MEDIUM",0
1140,9222,8,16,34,41,"MEDIUM",4
1140,9222,7,63,35,35,"MEDIUM",0
1140,9222,10,31,35,39,"MEDIUM",0
1140,9222,11,24,35,42,"MEDIUM",4
1140,9222,8,63,36,39,"TEST_UNKNOWN",0
1140,9222,10,34,36,41,"MEDIUM",0
1140,9222,7,4,37,39,"MEDIUM",0
1140,9222,7,1,37,43,"MEDIUM",5
1140,9222,11,23,37,43,"MEDIUM",0
1140,9222,13,22,37,47,"MEDIUM",0
1140,9222,16,81,39,39,"MEDIUM",10
1140,9222,10,2,39,45,"MEDIUM",0
1140,9222,8,4,40,40,"MEDIUM",6
1140,9222,11,31,40,44,"MEDIUM",0
1140,9222,17,81,40,44,"MEDIUM",0
1140,9222,9,63,40,49,"TEST_UNKNOWN",0
1140,9222,8,77,41,41,"MEDIUM",9
1140,9222,8,55,41,43,"MEDIUM",0
1140,9222,9,27,41,52,"MEDIUM",7
1140,9222,9,16,42,44,"MEDIUM",0
1140,9222,9,77,42,49,"MEDIUM",0
1140,9222,12,24,43,50,"MEDIUM",0
1140,9222,8,1,44,47,"MEDIUM",0
1140,9222,12,23,44,50,"MEDIUM",0
1140,9222,9,55,44,50,"MEDIUM",3
1140,9222,6,21,44,54,"MEDIUM",0
1140,9222,9,10,44,55,"MEDIUM",9
1140,9222,9,20,44,57,"UNKNOWN",0
1140,9222,11,44,44,61,"MEDIUM",6
1140,9222,12,31,45,45,"MEDIUM",7
1140,9222,18,81,45,45,"HARD",15
1140,9222,6,14,45,51,"MEDIUM",0
1140,9222,10,16,45,53,"MEDIUM",3
1140,9222,13,31,46,46,"MEDIUM",5
1140,9222,11,2,46,52,"MEDIUM",0
1140,9222,19,81,46,53,"HARD",16
1140,9222,14,31,47,47,"MEDIUM",8
1140,9222,15,31,48,48,"MEDIUM",6
1140,9222,9,1,48,54,"MEDIUM",4
1140,9222,16,31,49,49,"MEDIUM",9
1140,9222,17,31,50,50,"MEDIUM",0
1140,9222,10,63,50,50,"TEST_UNKNOWN",14
1140,9222,10,77,50,50,"MEDIUM",8
1140,9222,18,31,51,51,"MEDIUM",10
1140,9222,11,63,51,52,"MEDIUM",0
1140,9222,13,23,51,57,"MEDIUM",0
1140,9222,10,55,51,61,"MEDIUM",11
1140,9222,13,24,51,64,"MEDIUM",0
1140,9222,11,77,51,71,"MEDIUM",0
1140,9222,19,31,52,52,"MEDIUM",8
1140,9222,7,14,52,56,"MEDIUM",0
1140,9222,20,31,53,53,"MEDIUM",11
1140,9222,12,63,53,55,"MEDIUM",2
1140,9222,12,2,53,59,"MEDIUM",0
1140,9222,11,16,54,57,"MEDIUM",12
1140,9222,10,1,55,60,"MEDIUM",0
1140,9222,7,21,55,65,"TEST_UNKNOWN",0
1140,9222,10,10,56,61,"MEDIUM",2
1140,9222,13,63,56,65,"UNKNOWN",0
1140,9222,8,14,57,59,"MEDIUM",5
1140,9222,14,23,58,60,"UNKNOWN",0
1140,9222,12,16,58,64,"MEDIUM",16
1140,9222,9,14,60,60,"MEDIUM",0
1140,9222,13,2,60,66,"MEDIUM",0
1140,9222,15,23,61,65,"MEDIUM",0
1140,9222,11,1,61,69,"MEDIUM",0
1140,9222,11,55,62,73,"MEDIUM",10
1140,9222,12,44,62,83,"HARD",0
1140,9222,14,24,65,65,"MEDIUM",14
1140,9222,15,24,66,66,"MEDIUM",15
1140,9222,14,63,66,66,"MEDIUM",0
1140,9222,8,21,66,68,"MEDIUM",11
1140,9222,16,23,66,72,"MEDIUM",0
1140,9222,14,2,67,67,"MEDIUM",14
1140,9222,16,24,67,68,"MEDIUM",16
1140,9222,15,63,67,70,"MEDIUM",14
1140,9222,15,2,68,68,"MEDIUM",0
1140,9222,16,2,69,69,"MEDIUM",0
1140,9222,9,21,69,71,"MEDIUM",12
1140,9222,17,2,70,70,"MEDIUM",0
1140,9222,12,1,70,72,"MEDIUM",13
1140,9222,18,2,71,71,"MEDIUM",0
1140,9222,19,2,72,72,"MEDIUM",16
1140,9222,10,21,72,74,"TEST_UNKNOWN",0
1140,9222,13,1,73,74,"UNKNOWN",0
1140,9222,20,2,73,75,"MEDIUM",14
1140,9222,17,23,73,75,"SOFT",10
1140,9222,14,1,75,75,"UNKNOWN",0
1140,9222,11,21,75,77,"MEDIUM",0
1140,9222,15,1,76,77,"MEDIUM",11
1140,9222,16,1,78,79,"MEDIUM",15
1140,9222,12,21,78,81,"MEDIUM",0
1140,9222,17,1,80,82,"MEDIUM",17
1140,9222,13,21,82,82,"TEST_UNKNOWN",0
1140,9222,18,1,83,85,"MEDIUM",0
1140,9222,14,21,83,85,"TEST_UNKNOWN",0
1140,9222,19,1,86,94,"MEDIUM",3
1140,9222,20,1,95,97,"MEDIUM",0
1140,9222,21,1,98,107,"MEDIUM",3
1140,9222,22,1,108,110,"MEDIUM",0
1140,9222,23,1,111,122,"MEDIUM",3
1140,9222,24,1,123,125,"MEDIUM",0
1140,9222,25,1,126,141,"MEDIUM",3
1140,9222,26,1,142,144,"MEDIUM",0
1140,9222,27,1,145,154,"MEDIUM",3
1140,9222,28,1,155,155,"MEDIUM",0
1140,9222,29,1,156,156,"MEDIUM",13
1140,9222,30,1,157,157,"MEDIUM",15
1140,9222,31,1,158,158,"MEDIUM",13
1140,7763,1,4,1,1,"MEDIUM",7
1140,7763,1,20,1,1,"MEDIUM",10
1140,7763,1,2,1,2,"SOFT",15
1140,7763,1,14,1,2,"MEDIUM",0
1140,7763,1,24,1,2,"MEDIUM",10
1140,7763,1,11,1,3,"TEST_UNKNOWN",0
1140,7763,1,16,1,3,"MEDIUM",0
1140,7763,1,22,1,3,"MEDIUM",12
1140,7763,1,63,1,3,"MEDIUM",11
1140,7763,1,31,1,4,"MEDIUM",5
1140,7763,1,81,1,4,"MEDIUM",0
1140,7763,1,55,1,5,"TEST_UNKNOWN",11
1140,7763,1,1,1,6,"TEST_UNKNOWN",0
1140,7763,1,21,1,6,"MEDIUM",8
1140,7763,1,44,1,6,"MEDIUM",6
1140,7763,1,10,1,7,"MEDIUM",0
1140,7763,1,27,1,7,"MEDIUM",0
1140,7763,2,4,2,2,"MEDIUM",8
1140,7763,2,20,2,8,"MEDIUM",0
1140,7763,3,4,3,3,"MEDIUM",9
1140,7763,2,2,3,4,"SOFT",7
1140,7763,2,14,3,4,"MEDIUM",0
1140,7763,2,24,3,4,"MEDIUM",12
1140,7763,4,4,4,5,"MEDIUM",0
1140,7763,2,16,4,5,"MEDIUM",0
1140,7763,2,11,4,6,"TEST_UNKNOWN",3
1140,7763,2,22,4,6,"MEDIUM",15
1140,7763,2,63,4,6,"MEDIUM",14
1140,7763,3,2,5,6,"SOFT",0
1140,7763,2,31,5,7,"MEDIUM",9
1140,7763,3,14,5,8,"MEDIUM",8
1140,7763,3,24,5,11,"MEDIUM",9
1140,7763,2,81,5,13,"MEDIUM",0
1140,7763,2,55,6,8,"MEDIUM",10
1140,7763,3,16,6,9,"MEDIUM",0
1140,7763,5,4,6,14,"MEDIUM",0
1140,7763,4,2,7,8,"SOFT",17
1140,7763,2,1,7,9,"MEDIUM",0
1140,7763,3,11,7,9,"TEST_UNKNOWN",6
1140,7763,3,22,7,9,"MEDIUM",18
1140,7763,2,44,7,11,"MEDIUM",12
1140,7763,3,63,7,11,"MEDIUM",0
1140,7763,2,21,7,21,"MEDIUM",0
1140,7763,2,10,8,8,"MEDIUM",7
1140,7763,2,27,8,14,"MEDIUM",0
1140,7763,3,31,8,14,"MEDIUM",0
1140,7763,3,55,9,10,"MEDIUM",0
1140,7763,4,14,9,12,"MEDIUM",12
1140,7763,3,10,9,13,"TEST_UNKNOWN",0
1140,7763,5,2,9,15,"MEDIUM",0
1140,7763,3,20,9,15,"MEDIUM",0
1140,7763,4,22,10,10,"MEDIUM",0
1140,7763,3,1,10,12,"MEDIUM",0
1140,7763,4,16,10,12,"MEDIUM",0
1140,7763,4,11,10,16,"TEST_UNKNOWN",9
1140,7763,4,55,11,16,"MEDIUM",0
1140,7763,5,22,11,27,"MEDIUM",0
1140,7763,4,24,12,12,"MEDIUM",16
1140,7763,4,63,12,14,"HARD",0
1140,7763,3,44,12,16,"MEDIUM",17
1140,7763,5,16,13,14,"MEDIUM",3
1140,7763,4,1,13,15,"MEDIUM",0
1140,7763,5,14,13,19,"MEDIUM",0
1140,7763,5,24,13,21,"MEDIUM",0
1140,7763,4,10,14,14,"TEST_UNKNOWN",5
1140,7763,3,81,14,22,"MEDIUM",0
1140,7763,4,31,15,17,"MEDIUM",0
1140,7763,5,63,15,17,"MEDIUM",0
1140,7763,6,16,15,18,"MEDIUM",0
1140,7763,5,10,15,19,"MEDIUM",0
1140,7763,3,27,15,19,"SOFT",0
1140,7763,6,4,15,23,"MEDIUM",0
1140,7763,5,1,16,18,"MEDIUM",3
1140,7763,6,2,16,22,"MEDIUM",0
1140,7763,4,20,16,23,"MEDIUM",0
1140,7763,5,11,17,17,"TEST_UNKNOWN",16
1140,7763,4,44,17,21,"TEST_UNKNOWN",0
1140,7763,5,55,17,21,"MEDIUM",0
1140,7763,6,11,18,18,"MEDIUM",0
1140,7763,6,63,18,20,"MEDIUM",0
1140,7763,5,31,18,22,"MEDIUM",0
1140,7763,7,16,19,22,"MEDIUM",0
1140,7763,6,1,19,30,"MEDIUM",0
1140,7763,7,11,19,33,"MEDIUM",1
1140,7763,6,10,20,20,"MEDIUM",5
1140,7763,6,14,20,24,"MEDIUM",0
1140,7763,4,27,20,24,"SOFT",0
1140,7763,7,63,21,21,"MEDIUM",3
1140,7763,7,10,21,25,"MEDIUM",0
1140,7763,6,24,22,22,"MEDIUM",0
1140,7763,5,44,22,26,"TEST_UNKNOWN",5
1140,7763,6,55,22,26,"MEDIUM",0
1140,7763,8,63,22,26,"MEDIUM",4
1140,7763,3,21,22,28,"MEDIUM",0
1140,7763,8,16,23,23,"MEDIUM",0
1140,7763,4,81,23,23,"MEDIUM",0
1140,7763,6,31,23,28,"MEDIUM",0
1140,7763,7,2,23,29,"MEDIUM",0
1140,7763,7,24,23,29,"TEST_UNKNOWN",0
1140,7763,9,16,24,27,"UNKNOWN",0
1140,7763,5,81,24,28,"MEDIUM",0
1140,7763,7,4,24,30,"MEDIUM",0
1140,7763,5,20,24,30,"MEDIUM",0
1140,7763,7,14,25,29,"MEDIUM",0
1140,7763,5,27,25,35,"MEDIUM",0
1140,7763,8,10,26,28,"MEDIUM",0
1140,7763,6,44,27,29,"MEDIUM",0
1140,7763,7,55,27,40,"MEDIUM",0
1140,7763,10,16,28,43,"MEDIUM",0
1140,7763,6,22,28,50,"HARD",0
1140,7763,6,81,29,31,"MEDIUM",0
1140,7763,7,31,29,33,"MEDIUM",0
1140,7763,4,21,29,36,"MEDIUM",7
1140,7763,9,10,29,38,"MEDIUM",0
1140,7763,8,24,30,30,"TEST_UNKNOWN",0
1140,7763,8,14,30,34,"MEDIUM",0
1140,7763,8,2,30,36,"MEDIUM",7
1140,7763,7,44,30,37,"MEDIUM",0
1140,7763,9,24,31,33,"TEST_UNKNOWN",8
1140,7763,6,20,31,40,"MEDIUM",7
1140,7763,8,4,31,42,"MEDIUM",0
1140,7763,7,1,31,44,"MEDIUM",3
1140,7763,7,81,32,34,"MEDIUM",0
1140,7763,8,11,34,34,"MEDIUM",0
1140,7763,10,24,34,38,"MEDIUM",0
1140,7763,8,31,34,38,"TEST_UNKNOWN",0
1140,7763,8,81,35,35,"MEDIUM",0
1140,7763,9,14,35,50,"MEDIUM",5
1140,7763,9,11,35,52,"MEDIUM",0
1140,7763,6,27,36,38,"MEDIUM",7
1140,7763,9,81,36,50,"MEDIUM",4
1140,7763,5,21,37,42,"MEDIUM",0
1140,7763,9,2,37,43,"TEST_UNKNOWN",0
1140,7763,8,44,38,38,"MEDIUM",0
1140,7763,11,24,39,40,"MEDIUM",5
1140,7763,9,44,39,41,"MEDIUM",1
1140,7763,9,31,39,46,"HARD",0
1140,7763,7,27,39,48,"MEDIUM",7
1140,7763,10,10,39,52,"HARD",0
1140,7763,12,24,41,43,"MEDIUM",0
1140,7763,7,20,41,52,"HARD",0
1140,7763,8,55,41,54,"MEDIUM",0
1140,7763,10,44,42,49,"MEDIUM",4
1140,7763,6,21,43,46,"UNKNOWN",0
1140,7763,9,4,43,52,"MEDIUM",9
1140,7763,10,2,44,50,"TEST_UNKNOWN",0
1140,7763,13,24,44,50,"MEDIUM",0
1140,7763,11,16,44,64,"HARD",0
1140,7763,8,1,45,47,"MEDIUM",6
1140,7763,7,21,47,49,"MEDIUM",0
1140,7763,10,31,47,49,"HARD",8
1140,7763,8,27,49,65,"MEDIUM",7
1140,7763,8,21,50,52,"SOFT",0
1140,7763,11,44,50,52,"MEDIUM",0
1140,7763,14,24,51,51,"MEDIUM",0
1140,7763,11,2,51,55,"MEDIUM",0
1140,7763,10,81,51,62,"MEDIUM",0
1140,7763,10,14,51,64,"MEDIUM",5
1140,7763,7,22,51,68,"MEDIUM",0
1140,7763,15,24,52,58,"MEDIUM",0
1140,7763,11,10,53,53,"TEST_UNKNOWN",0
1140,7763,9,21,53,55,"SOFT",0
1140,7763,10,4,53,60,"MEDIUM",9
1140,7763,12,44,53,60,"MEDIUM",0
1140,7763,8,20,53,64,"HARD",0
1140,7763,10,11,53,76,"HARD",0
1140,7763,12,10,54,54,"MEDIUM",0
1140,7763,13,10,55,55,"TEST_UNKNOWN",7
1140,7763,9,55,55,66,"MEDIUM",5
1140,7763,14,10,56,56,"MEDIUM",0
1140,7763,10,21,56,56,"MEDIUM",6
1140,7763,12,2,56,58,"MEDIUM",0
1140,7763,15,10,57,59,"TEST_UNKNOWN",8
1140,7763,11,21,57,63,"MEDIUM",0
1140,7763,16,24,59,59,"MEDIUM",0
1140,7763,13,2,59,63,"SOFT",0
1140,7763,17,24,60,77,"MEDIUM",0
1140,7763,11,4,61,62,"MEDIUM",7
1140,7763,13,44,61,63,"MEDIUM",0
1140,7763,12,4,63,65,"MEDIUM",12
1140,7763,11,81,63,70,"HARD",0
1140,7763,12,21,64,65,"UNKNOWN",0
1140,7763,14,2,64,66,"SOFT",0
1140,7763,14,44,64,69,"MEDIUM",3
1140,7763,12,16,65,65,"MEDIUM",5
1140,7763,11,14,65,66,"MEDIUM",5
1140,7763,9,20,65,67,"HARD",0
1140,7763,13,21,66,67,"MEDIUM",0
1140,7763,13,16,66,68,"MEDIUM",0
1140,7763,9,27,66,68,"MEDIUM",23
1140,7763,10,55,67,67,"MEDIUM",15
1140,7763,12,14,67,68,"MEDIUM",7
1140,7763,15,2,67,69,"SOFT",0
1140,7763,14,21,68,69,"MEDIUM",15
1140,7763,11,55,68,70,"MEDIUM",16
1140,7763,8,22,69,71,"MEDIUM",0
1140,7763,13,14,69,80,"MEDIUM",0
1140,7763,16,2,70,71,"SOFT",5
1140,7763,15,21,70,71,"MEDIUM",16
1140,7763,15,44,70,72,"MEDIUM",9
1140,7763,12,81,71,71,"MEDIUM",9
1140,7763,17,2,72,74,"SOFT",0
1140,7763,16,21,72,74,"MEDIUM",0
1140,7763,13,81,72,74,"MEDIUM",9
1140,7763,9,22,72,76,"MEDIUM",3
1140,7763,18,2,75,75,"MEDIUM",8
1140,7763,19,2,76,84,"MEDIUM",0
1140,7763,10,22,77,85,"MEDIUM",0
1140,7763,18,24,78,93,"MEDIUM",0
1140,7763,14,14,81,95,"MEDIUM",0
1140,7763,20,2,85,85,"MEDIUM",0
1140,7763,21,2,86,86,"MEDIUM",0
1140,7763,22,2,87,105,"MEDIUM",1
1140,7763,19,24,94,113,"HARD",0
1140,7763,15,14,96,110,"MEDIUM",1
1140,7763,23,2,106,125,"HARD",0
1140,7763,16,14,111,113,"HARD",0
1140,7763,20,24,114,116,"MEDIUM",20
1140,7763,17,14,114,118,"MEDIUM",0
1140,7763,21,24,117,119,"MEDIUM",0
1140,7763,18,14,119,123,"MEDIUM",0
1140,7763,22,24,120,122,"MEDIUM",0
1140,7763,23,24,123,125,"SOFT",0
1140,7763,19,14,124,128,"MEDIUM",0
1140,7763,24,24,126,128,"SOFT",0
1140,7763,24,2,126,144,"MEDIUM",0
1140,7763,25,24,129,129,"MEDIUM",0
1140,7763,20,14,129,130,"MEDIUM",5
1140,7763,26,24,130,130,"SOFT",0
1140,7763,27,24,131,131,"SOFT",3
1140,7763,28,24,132,132,"MEDIUM",14
1140,7763,25,2,145,154,"MEDIUM",0
1140,7764,1,10,1,1,"MEDIUM",6
1140,7764,1,21,1,2,"SOFT",3
1140,7764,1,23,1,2,"SOFT",3
1140,7764,1,27,1,2,"MEDIUM",0
1140,7764,1,55,1,2,"MEDIUM",12
1140,7764,1,77,1,2,"MEDIUM",8
1140,7764,1,11,1,3,"MEDIUM",0
1140,7764,1,31,1,3,"UNKNOWN",0
1140,7764,1,63,1,3,"MEDIUM",0
1140,7764,1,4,1,4,"MEDIUM",7
1140,7764,1,16,1,4,"MEDIUM",9
1140,7764,1,34,1,4,"MEDIUM",0
1140,7764,1,81,1,4,"MEDIUM",5
1140,7764,1,14,1,5,"MEDIUM",0
1140,7764,1,20,1,7,"MEDIUM",0
1140,7764,1,44,1,10,"MEDIUM",5
1140,7764,1,22,1,11,"MEDIUM",0
1140,7764,2,10,2,2,"MEDIUM",7
1140,7764,2,23,3,3,"SOFT",5
1140,7764,2,21,3,5,"SOFT",5
1140,7764,3,10,3,7,"MEDIUM",3
1140,7764,2,55,3,7,"MEDIUM",8
1140,7764,2,27,3,8,"MEDIUM",1
1140,7764,2,77,3,14,"MEDIUM",0
1140,7764,2,11,4,4,"MEDIUM",3
1140,7764,3,23,4,4,"SOFT",0
1140,7764,2,63,4,7,"MEDIUM",2
1140,7764,2,31,4,8,"UNKNOWN",0
1140,7764,4,23,5,6,"SOFT",0
1140,7764,3,11,5,7,"MEDIUM",0
1140,7764,2,34,5,7,"MEDIUM",5
1140,7764,2,81,5,8,"MEDIUM",0
1140,7764,2,16,5,9,"MEDIUM",0
1140,7764,2,4,5,13,"MEDIUM",0
1140,7764,2,14,6,10,"MEDIUM",0
1140,7764,3,21,6,15,"MEDIUM",4
1140,7764,5,23,7,7,"SOFT",9
1140,7764,6,23,8,8,"SOFT",10
1140,7764,3,34,8,8,"MEDIUM",8
1140,7764,3,55,8,10,"MEDIUM",13
1140,7764,3,63,8,10,"MEDIUM",0
1140,7764,4,10,8,12,"MEDIUM",0
1140,7764,4,11,8,13,"MEDIUM",0
1140,7764,2,20,8,14,"MEDIUM",0
1140,7764,7,23,9,10,"SOFT",11
1140,7764,4,34,9,11,"MEDIUM",7
1140,7764,3,27,9,13,"MEDIUM",0
1140,7764,3,31,9,13,"MEDIUM",0
1140,7764,3,81,9,13,"MEDIUM",0
1140,7764,3,16,10,14,"MEDIUM",0
1140,7764,8,23,11,12,"SOFT",0
1140,7764,4,63,11,12,"MEDIUM",3
1140,7764,3,14,11,13,"MEDIUM",0
1140,7764,4,55,11,13,"MEDIUM",0
1140,7764,2,44,11,23,"MEDIUM",0
1140,7764,5,34,12,16,"TEST_UNKNOWN",0
1140,7764,2,22,12,22,"MEDIUM",0
1140,7764,9,23,13,13,"SOFT",0
1140,7764,5,63,13,15,"SOFT",0
1140,7764,5,10,13,17,"MEDIUM",0
1140,7764,4,14,14,16,"MEDIUM",0
1140,7764,10,23,14,16,"SOFT",16
1140,7764,5,55,14,16,"MEDIUM",3
1140,7764,3,4,14,17,"MEDIUM",0
1140,7764,4,31,14,20,"MEDIUM",0
1140,7764,5,11,14,21,"MEDIUM",0
1140,7764,4,27,14,24,"MEDIUM",0
1140,7764,4,81,14,25,"MEDIUM",0
1140,7764,3,77,15,15,"MEDIUM",12
1140,7764,4,16,15,17,"SOFT",0
1140,7764,3,20,15,30,"MEDIUM",5
1140,7764,4,21,16,16,"MEDIUM",0
1140,7764,4,77,16,16,"MEDIUM",10
1140,7764,6,63,16,18,"SOFT",0
1140,7764,11,23,17,17,"SOFT",19
1140,7764,5,77,17,17,"HARD",0
1140,7764,5,14,17,19,"SOFT",0
1140,7764,6,55,17,19,"MEDIUM",0
1140,7764,6,34,17,21,"TEST_UNKNOWN",0
1140,7764,5,21,17,33,"MEDIUM",1
1140,7764,6,77,18,18,"HARD",0
1140,7764,4,4,18,20,"MEDIUM",0
1140,7764,5,16,18,22,"SOFT",0
